# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Jan  2 09:45:47 2015
#
# CONSTRAINT:  where (pl_kepflag > 0
# CONSTRAINT:  )
#
# COLUMN pl_hostname:    (not found)
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc.[AU]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc.[AU]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_massjerr1:   Planet Mass Upper Unc. [Jupiter mass]
# COLUMN pl_massjerr2:   Planet Mass Lower Unc. [Jupiter mass]
# COLUMN pl_massjlim:    Planet Mass Limit Flag
# COLUMN pl_msinij:      Planet M*sin(i) [Jupiter mass]
# COLUMN pl_msinijerr1:  Planet M*sin(i) Upper Unc. [Jupiter mass]
# COLUMN pl_msinijerr2:  Planet M*sin(i) Lower Unc. [Jupiter mass]
# COLUMN pl_msinijlim:   Planet M*sin(i) Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN st_vj:          V-band (Johnson) [mag]
# COLUMN st_vjerr:       V-band (Johnson) Unc. [mag]
# COLUMN st_vjlim:       V-band (Johnson) Limit Flag
# COLUMN st_vjblend:     V-band (Johnson) Blend Flag
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_tefferr:     Effective Temperature Unc. [K]
# COLUMN st_tefflim:     Effective Temperature Limit Flag
# COLUMN st_teffblend:   Effective Temperature Blend Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr:     Stellar Mass Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_massblend:   Stellar Mass Blend Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr:      Stellar Radius Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_radblend:    Stellar Radius Blend Flag
# COLUMN hd_name:        HD Name
# COLUMN hip_name:       HIP Name
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag
# COLUMN pl_msinie:      Planet M*sin(i) [Earth mass]
# COLUMN pl_msinieerr1:  Planet M*sin(i) Upper Unc. [Earth mass]
# COLUMN pl_msinieerr2:  Planet M*sin(i) Lower Unc. [Earth mass]
# COLUMN pl_msinielim:   Planet M*sin(i) Limit Flag
# COLUMN pl_rads:        Planet Radius [Solar radii]
# COLUMN pl_radserr1:    Planet Radius Upper Unc. [Solar radii]
# COLUMN pl_radserr2:    Planet Radius Lower Unc. [Solar radii]
# COLUMN pl_radslim:     Planet Radius Limit Flag
# COLUMN st_sp:          Spectral Type
# COLUMN st_spstr:       Spectral Type
# COLUMN st_sperr:       Spectral Type Unc.
# COLUMN st_splim:       Spectral Type Limit Flag
# COLUMN st_spblend:     Spectral Type Blend Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr:     Stellar Surface Gravity Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_loggblend:   Stellar Surface Gravity Blend Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr:     Stellar Density Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN st_metfe:       Stellar Metallicity [dex]
# COLUMN st_metfeerr:    Stellar Metallicity Unc. [dex]
# COLUMN st_metfelim:    Stellar Metallicity Limit Flag
# COLUMN st_metfeblend:  Stellar Metallicity Blend Flag
#
rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_ttvflag,pl_kepflag,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,st_vj,st_vjerr,st_vjlim,st_vjblend,st_teff,st_tefferr,st_tefflim,st_teffblend,st_mass,st_masserr,st_masslim,st_massblend,st_rad,st_raderr,st_radlim,st_radblend,hd_name,hip_name,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_rads,pl_radserr1,pl_radserr2,pl_radslim,st_sp,st_spstr,st_sperr,st_splim,st_spblend,st_logg,st_loggerr,st_logglim,st_loggblend,st_dens,st_denserr,st_denslim,st_metfe,st_metfeerr,st_metfelim,st_metfeblend
1451,Kepler-346,c,Transit,2,23.85154900,0.00009800,-0.00009800,0,0.168000,,,0,,,,,,,,,,,,,0.274,0.130,-0.130,0,,,,,,,,,0,1,19h12m02.86s,288.011902,+46d07m03.4s,46.117607,,,,,,,,,6033.00,200.00,0,0,0.97,,0,0,1.02,0.48,0,0,,,,,,,,,,,0.028,0.013,-0.013,0,,,,,,4.46,0.30,0,0,,,,-0.031,,0,0
1452,Kepler-347,b,Transit,2,12.79836000,0.00010600,-0.00010600,0,0.110000,,,0,,,,,,,,,,,,,0.176,0.084,-0.084,0,,,,,,,,,0,1,19h16m47.90s,289.199585,+49d18m20.6s,49.305717,,,,,,,,,6088.00,200.00,0,0,1.04,,0,0,1.00,0.46,0,0,,,,,,,,,,,0.018,0.009,-0.009,0,,,,,,4.47,0.30,0,0,,,,-0.068,,0,0
1453,Kepler-347,c,Transit,2,27.32087100,0.00045700,-0.00045700,0,0.183000,,,0,,,,,,,,,,,,,0.156,0.075,-0.075,0,,,,,,,,,0,1,19h16m47.90s,289.199585,+49d18m20.6s,49.305717,,,,,,,,,6088.00,200.00,0,0,1.04,,0,0,1.00,0.46,0,0,,,,,,,,,,,0.016,0.008,-0.008,0,,,,,,4.47,0.30,0,0,,,,-0.068,,0,0
1454,Kepler-348,b,Transit,2,7.05677000,0.00003100,-0.00003100,0,0.076000,,,0,,,,,,,,,,,,,0.136,0.026,-0.026,0,,,,,,,,,0,1,19h49m01.21s,297.255035,+40d32m54.1s,40.548374,,,,,,,,,6177.00,100.00,0,0,1.15,,0,0,1.36,0.25,0,0,,,,,,,,,,,0.014,0.003,-0.003,0,,,,,,4.24,0.15,0,0,,,,-0.039,,0,0
1455,Kepler-348,c,Transit,2,17.26542700,0.00017900,-0.00017900,0,0.138000,,,0,,,,,,,,,,,,,0.119,0.022,-0.022,0,,,,,,,,,0,1,19h49m01.21s,297.255035,+40d32m54.1s,40.548374,,,,,,,,,6177.00,100.00,0,0,1.15,,0,0,1.36,0.25,0,0,,,,,,,,,,,0.012,0.002,-0.002,0,,,,,,4.24,0.15,0,0,,,,-0.039,,0,0
1456,Kepler-349,b,Transit,2,5.92977800,0.00002000,-0.00002000,0,0.065000,,,0,,,,,,,,,,,,,0.170,0.064,-0.064,0,,,,,,,,,0,1,19h34m42.36s,293.676483,+44d36m56.1s,44.615578,,,,,,,,,5956.00,200.00,0,0,0.97,,0,0,0.93,0.35,0,0,,,,,,,,,,,0.017,0.007,-0.007,0,,,,,,4.52,0.30,0,0,,,,-0.091,,0,0
1457,Kepler-349,c,Transit,2,12.24762900,0.00006300,-0.00006300,0,0.105000,,,0,,,,,,,,,,,,,0.175,0.066,-0.066,0,,,,,,,,,0,1,19h34m42.36s,293.676483,+44d36m56.1s,44.615578,,,,,,,,,5956.00,200.00,0,0,0.97,,0,0,0.93,0.35,0,0,,,,,,,,,,,0.018,0.007,-0.007,0,,,,,,4.52,0.30,0,0,,,,-0.091,,0,0
1458,Kepler-350,b,Transit,3,11.18956200,0.00011900,-0.00011900,0,0.104000,,,0,,,,,,,,,,,,,0.165,0.034,-0.034,0,,,,,,,,,0,1,19h01m40.71s,285.419617,+39d42m22.0s,39.706108,,,,,,,,,6186.00,100.00,0,0,1.00,0.20,0,0,1.53,0.31,0,0,,,,,,,,,,,0.017,0.004,-0.004,0,,,,,,4.15,0.17,0,0,,,,-0.308,,0,0
1459,Kepler-350,c,Transit,3,17.84900000,,,0,,,,,,,,,0.01900,0.01000,-0.01000,0,,,,,0.277,0.127,-0.054,0,,,,,,,,,1,1,19h01m40.71s,285.419617,+39d42m22.0s,39.706108,,,,,,,,,6186.00,100.00,0,0,1.00,0.20,0,0,1.53,0.31,0,0,,,6.10000,3.30000,-3.20000,0,,,,,0.028,0.013,-0.005,0,,,,,,4.15,0.17,0,0,,,,-0.308,,0,0
1460,Kepler-350,d,Transit,3,26.13600000,,,0,,,,,,,,,0.04700,0.01700,-0.01500,0,,,,,0.250,0.114,-0.048,0,,,,,,,,,1,1,19h01m40.71s,285.419617,+39d42m22.0s,39.706108,,,,,,,,,6186.00,100.00,0,0,1.00,0.20,0,0,1.53,0.31,0,0,,,14.90000,5.30000,-4.70000,0,,,,,0.026,0.012,-0.005,0,,,,,,4.15,0.17,0,0,,,,-0.308,,0,0
1461,Kepler-351,b,Transit,2,37.05491900,0.00048400,-0.00048400,0,0.214000,,,0,,,,,,,,,,,,,0.273,0.138,-0.138,0,,,,,,,,,0,1,19h05m48.65s,286.452698,+42d39m28.4s,42.657879,,,,,,,,,5643.00,200.00,0,0,0.89,,0,0,0.85,0.41,0,0,,,,,,,,,,,0.028,0.014,-0.014,0,,,,,,4.56,0.30,0,0,,,,-0.134,,0,0
1462,Kepler-351,c,Transit,2,57.24809000,0.00059900,-0.00059900,0,0.287000,,,0,,,,,,,,,,,,,0.285,0.138,-0.138,0,,,,,,,,,0,1,19h05m48.65s,286.452698,+42d39m28.4s,42.657879,,,,,,,,,5643.00,200.00,0,0,0.89,,0,0,0.85,0.41,0,0,,,,,,,,,,,0.029,0.014,-0.014,0,,,,,,4.56,0.30,0,0,,,,-0.134,,0,0
1463,Kepler-352,b,Transit,2,10.05537000,0.00019400,-0.00019400,0,0.085000,,,0,,,,,,,,,,,,,0.077,0.007,-0.007,0,,,,,,,,,0,1,19h59m35.16s,299.896515,+46d03m07.1s,46.051975,,,,,,,,,5212.00,100.00,0,0,0.79,,0,0,0.78,0.05,0,0,,,,,,,,,,,0.008,0.001,-0.001,0,,,,,,4.57,0.15,0,0,,,,-0.175,,0,0
1464,Kepler-352,c,Transit,2,16.33299500,0.00027200,-0.00027200,0,0.118000,,,0,,,,,,,,,,,,,0.111,0.009,-0.009,0,,,,,,,,,0,1,19h59m35.16s,299.896515,+46d03m07.1s,46.051975,,,,,,,,,5212.00,100.00,0,0,0.79,,0,0,0.78,0.05,0,0,,,,,,,,,,,0.011,0.001,-0.001,0,,,,,,4.57,0.15,0,0,,,,-0.175,,0,0
1465,Kepler-353,b,Transit,2,5.79527800,0.00005500,-0.00005500,0,0.051000,,,0,,,,,,,,,,,,,0.079,0.005,-0.005,0,,,,,,,,,0,1,19h47m25.59s,296.856628,+41d45m29.4s,41.758179,,,,,,,,,3903.00,100.00,0,0,0.54,,0,0,0.50,0.02,0,0,,,,,,,,,,,0.008,0.001,-0.001,0,,,,,,4.75,0.10,0,0,,,,-0.194,,0,0
1466,Kepler-353,c,Transit,2,8.41089400,0.00003900,-0.00003900,0,0.065000,,,0,,,,,,,,,,,,,0.123,0.006,-0.006,0,,,,,,,,,0,1,19h47m25.59s,296.856628,+41d45m29.4s,41.758179,,,,,,,,,3903.00,100.00,0,0,0.54,,0,0,0.50,0.02,0,0,,,,,,,,,,,0.013,0.001,-0.001,0,,,,,,4.75,0.10,0,0,,,,-0.194,,0,0
1467,Kepler-354,b,Transit,3,5.47666000,0.00002400,-0.00002400,0,0.054000,,,0,,,,,,,,,,,,,0.164,0.052,-0.052,0,,,,,,,,,0,1,19h03m00.35s,285.751465,+41d20m08.3s,41.335640,,,,,,,,,4648.00,200.00,0,0,0.65,,0,0,0.67,0.21,0,0,,,,,,,,,,,0.017,0.005,-0.005,0,,,,,,4.63,0.30,0,0,,,,-0.036,,0,0
1468,Kepler-354,c,Transit,3,16.93440200,0.00022800,-0.00022800,0,0.115000,,,0,,,,,,,,,,,,,0.117,0.037,-0.037,0,,,,,,,,,0,1,19h03m00.35s,285.751465,+41d20m08.3s,41.335640,,,,,,,,,4648.00,200.00,0,0,0.65,,0,0,0.67,0.21,0,0,,,,,,,,,,,0.012,0.004,-0.004,0,,,,,,4.63,0.30,0,0,,,,-0.036,,0,0
1469,Kepler-354,d,Transit,3,24.20984200,0.00040300,-0.00040300,0,0.146000,,,0,,,,,,,,,,,,,0.111,0.036,-0.036,0,,,,,,,,,0,1,19h03m00.35s,285.751465,+41d20m08.3s,41.335640,,,,,,,,,4648.00,200.00,0,0,0.65,,0,0,0.67,0.21,0,0,,,,,,,,,,,0.011,0.004,-0.004,0,,,,,,4.63,0.30,0,0,,,,-0.036,,0,0
1470,Kepler-355,b,Transit,2,11.03189000,0.00033800,-0.00033800,0,0.102000,,,0,,,,,,,,,,,,,0.130,0.059,-0.059,0,,,,,,,,,0,1,19h03m11.87s,285.799469,+42d48m42.4s,42.811783,,,,,,,,,6184.00,250.00,0,0,1.05,,0,0,1.07,0.48,0,0,,,,,,,,,,,0.013,0.006,-0.006,0,,,,,,4.44,0.30,0,0,,,,-0.051,,0,0
1471,Kepler-355,c,Transit,2,25.76229400,0.00026700,-0.00026700,0,0.179000,,,0,,,,,,,,,,,,,0.242,0.109,-0.109,0,,,,,,,,,0,1,19h03m11.87s,285.799469,+42d48m42.4s,42.811783,,,,,,,,,6184.00,250.00,0,0,1.05,,0,0,1.07,0.48,0,0,,,,,,,,,,,0.025,0.011,-0.011,0,,,,,,4.44,0.30,0,0,,,,-0.051,,0,0
1472,Kepler-356,b,Transit,2,4.61269600,0.00002100,-0.00002100,0,0.057000,,,0,,,,,,,,,,,,,0.140,0.026,-0.026,0,,,,,,,,,0,1,19h29m41.06s,292.421082,+37d40m58.1s,37.682819,,,,,,,,,6133.00,100.00,0,0,0.97,,0,0,1.33,0.24,0,0,,,,,,,,,,,0.014,0.003,-0.003,0,,,,,,4.26,0.15,0,0,,,,-0.325,,0,0
1473,Kepler-356,c,Transit,2,13.12163200,0.00008800,-0.00008800,0,0.115000,,,0,,,,,,,,,,,,,0.161,0.029,-0.029,0,,,,,,,,,0,1,19h29m41.06s,292.421082,+37d40m58.1s,37.682819,,,,,,,,,6133.00,100.00,0,0,0.97,,0,0,1.33,0.24,0,0,,,,,,,,,,,0.017,0.003,-0.003,0,,,,,,4.26,0.15,0,0,,,,-0.325,,0,0
1474,Kepler-357,b,Transit,3,6.47543400,0.00003400,-0.00003400,0,0.063000,,,0,,,,,,,,,,,,,0.164,0.096,-0.096,0,,,,,,,,,0,1,19h24m58.34s,291.243103,+44d00m31.4s,44.008720,,,,,,,,,5036.00,200.00,0,0,0.78,,0,0,0.83,0.49,0,0,,,,,,,,,,,0.017,0.010,-0.010,0,,,,,,4.50,0.30,0,0,,,,0.051,,0,0
1475,Kepler-357,c,Transit,3,16.85837000,0.00008100,-0.00008100,0,0.120000,,,0,,,,,,,,,,,,,0.238,0.140,-0.140,0,,,,,,,,,0,1,19h24m58.34s,291.243103,+44d00m31.4s,44.008720,,,,,,,,,5036.00,200.00,0,0,0.78,,0,0,0.83,0.49,0,0,,,,,,,,,,,0.025,0.014,-0.014,0,,,,,,4.50,0.30,0,0,,,,0.051,,0,0
1476,Kepler-357,d,Transit,3,49.49987500,0.00046000,-0.00046000,0,0.246000,,,0,,,,,,,,,,,,,0.306,0.182,-0.182,0,,,,,,,,,0,1,19h24m58.34s,291.243103,+44d00m31.4s,44.008720,,,,,,,,,5036.00,200.00,0,0,0.78,,0,0,0.83,0.49,0,0,,,,,,,,,,,0.032,0.019,-0.019,0,,,,,,4.50,0.30,0,0,,,,0.051,,0,0
1477,Kepler-358,b,Transit,2,34.06046700,0.00019400,-0.00019400,0,0.210000,,,0,,,,,,,,,,,,,0.243,0.121,-0.121,0,,,,,,,,,0,1,19h32m55.25s,293.230225,+48d16m53.0s,48.281376,,,,,,,,,5908.00,200.00,0,0,0.95,,0,0,0.95,0.48,0,0,,,,,,,,,,,0.025,0.013,-0.013,0,,,,,,4.50,0.30,0,0,,,,-0.027,,0,0
1478,Kepler-358,c,Transit,2,83.48836900,0.00083000,-0.00083000,0,0.381000,,,0,,,,,,,,,,,,,0.254,0.128,-0.128,0,,,,,,,,,0,1,19h32m55.25s,293.230225,+48d16m53.0s,48.281376,,,,,,,,,5908.00,200.00,0,0,0.95,,0,0,0.95,0.48,0,0,,,,,,,,,,,0.026,0.013,-0.013,0,,,,,,4.50,0.30,0,0,,,,-0.027,,0,0
1479,Kepler-359,b,Transit,3,25.56322200,0.00020200,-0.00020200,0,0.178000,,,0,,,,,,,,,,,,,0.315,0.146,-0.146,0,,,,,,,,,0,1,19h33m10.47s,293.293640,+42d11m46.9s,42.196354,,,,,,,,,6248.00,250.00,0,0,1.07,,0,0,1.09,0.50,0,0,,,,,,,,,,,0.032,0.015,-0.015,0,,,,,,4.43,0.30,0,0,,,,-0.039,,0,0
1480,Kepler-359,c,Transit,3,57.68802000,0.00054500,-0.00054500,0,0.307000,,,0,,,,,,,,,,,,,0.384,0.178,-0.178,0,,,,,,,,,0,1,19h33m10.47s,293.293640,+42d11m46.9s,42.196354,,,,,,,,,6248.00,250.00,0,0,1.07,,0,0,1.09,0.50,0,0,,,,,,,,,,,0.039,0.018,-0.018,0,,,,,,4.43,0.30,0,0,,,,-0.039,,0,0
1481,Kepler-359,d,Transit,3,77.09569100,0.00145300,-0.00145300,0,0.372000,,,0,,,,,,,,,,,,,0.358,0.170,-0.170,0,,,,,,,,,0,1,19h33m10.47s,293.293640,+42d11m46.9s,42.196354,,,,,,,,,6248.00,250.00,0,0,1.07,,0,0,1.09,0.50,0,0,,,,,,,,,,,0.037,0.018,-0.018,0,,,,,,4.43,0.30,0,0,,,,-0.039,,0,0
1482,Kepler-360,b,Transit,2,3.28967200,0.00001200,-0.00001200,0,0.044000,,,0,,,,,,,,,,,,,0.147,0.070,-0.070,0,,,,,,,,,0,1,19h05m08.33s,286.284729,+44d46m53.6s,44.781555,,,,,,,,,6053.00,200.00,0,0,0.95,,0,0,1.06,0.50,0,0,,,,,,,,,,,0.015,0.007,-0.007,0,,,,,,4.42,0.30,0,0,,,,-0.120,,0,0
1483,Kepler-360,c,Transit,2,7.18643400,0.00002900,-0.00002900,0,0.075000,,,0,,,,,,,,,,,,,0.187,0.089,-0.089,0,,,,,,,,,0,1,19h05m08.33s,286.284729,+44d46m53.6s,44.781555,,,,,,,,,6053.00,200.00,0,0,0.95,,0,0,1.06,0.50,0,0,,,,,,,,,,,0.019,0.009,-0.009,0,,,,,,4.42,0.30,0,0,,,,-0.120,,0,0
1484,Kepler-361,b,Transit,2,8.48661600,0.00008400,-0.00008400,0,0.086000,,,0,,,,,,,,,,,,,0.129,0.025,-0.025,0,,,,,,,,,0,1,19h47m12.83s,296.803467,+46d44m28.2s,46.741154,,,,,,,,,6169.00,100.00,0,0,1.07,,0,0,1.34,0.26,0,0,,,,,,,,,,,0.013,0.003,-0.003,0,,,,,,4.25,0.15,0,0,,,,-0.137,,0,0
1485,Kepler-361,c,Transit,2,55.18802300,0.00065500,-0.00065500,0,0.300000,,,0,,,,,,,,,,,,,0.225,0.043,-0.043,0,,,,,,,,,0,1,19h47m12.83s,296.803467,+46d44m28.2s,46.741154,,,,,,,,,6169.00,100.00,0,0,1.07,,0,0,1.34,0.26,0,0,,,,,,,,,,,0.023,0.004,-0.004,0,,,,,,4.25,0.15,0,0,,,,-0.137,,0,0
1486,Kepler-362,b,Transit,2,10.32718600,0.00010100,-0.00010100,0,0.087000,,,0,,,,,,,,,,,,,0.079,0.034,-0.034,0,,,,,,,,,0,1,19h27m05.19s,291.771637,+47d31m47.7s,47.529903,,,,,,,,,5788.00,200.00,0,0,0.77,,0,0,0.72,0.30,0,0,,,,,,,,,,,0.008,0.004,-0.004,0,,,,,,4.64,0.30,0,0,,,,-0.718,,0,0
1487,Kepler-362,c,Transit,2,37.86628100,0.00029800,-0.00029800,0,0.207000,,,0,,,,,,,,,,,,,0.129,0.054,-0.054,0,,,,,,,,,0,1,19h27m05.19s,291.771637,+47d31m47.7s,47.529903,,,,,,,,,5788.00,200.00,0,0,0.77,,0,0,0.72,0.30,0,0,,,,,,,,,,,0.013,0.006,-0.006,0,,,,,,4.64,0.30,0,0,,,,-0.718,,0,0
1488,Kepler-363,b,Transit,3,3.61456800,0.00005300,-0.00005300,0,0.048000,,,0,,,,,,,,,,,,,0.103,0.017,-0.017,0,,,,,,,,,0,1,18h52m46.10s,283.192078,+41d18m19.4s,41.305393,,,,,,,,,5593.00,100.00,0,0,1.23,,0,0,1.49,0.23,0,0,,,,,,,,,,,0.011,0.002,-0.002,0,,,,,,4.15,0.15,0,0,,,,0.299,,0,0
1489,Kepler-363,c,Transit,3,7.54242700,0.00005800,-0.00005800,0,0.079000,,,0,,,,,,,,,,,,,0.151,0.024,-0.024,0,,,,,,,,,0,1,18h52m46.10s,283.192078,+41d18m19.4s,41.305393,,,,,,,,,5593.00,100.00,0,0,1.23,,0,0,1.49,0.23,0,0,,,,,,,,,,,0.015,0.003,-0.003,0,,,,,,4.15,0.15,0,0,,,,0.299,,0,0
1490,Kepler-363,d,Transit,3,11.93212500,0.00009300,-0.00009300,0,0.107000,,,0,,,,,,,,,,,,,0.183,0.036,-0.036,0,,,,,,,,,0,1,18h52m46.10s,283.192078,+41d18m19.4s,41.305393,,,,,,,,,5593.00,100.00,0,0,1.23,,0,0,1.49,0.23,0,0,,,,,,,,,,,0.019,0.004,-0.004,0,,,,,,4.15,0.15,0,0,,,,0.299,,0,0
1491,Kepler-364,b,Transit,2,25.74571800,0.00054800,-0.00054800,0,0.178000,,,0,,,,,,,,,,,,,0.138,0.033,-0.033,0,,,,,,,,,0,1,18h46m16.79s,281.569946,+47d23m55.3s,47.398697,,,,,,,,,6108.00,125.00,0,0,1.20,,0,0,1.28,0.25,0,0,,,,,,,,,,,0.014,0.003,-0.003,0,,,,,,4.27,0.15,0,0,,,,-0.026,,0,0
1492,Kepler-364,c,Transit,2,59.98062700,0.00087900,-0.00087900,0,0.312000,,,0,,,,,,,,,,,,,0.192,0.037,-0.037,0,,,,,,,,,0,1,18h46m16.79s,281.569946,+47d23m55.3s,47.398697,,,,,,,,,6108.00,125.00,0,0,1.20,,0,0,1.28,0.25,0,0,,,,,,,,,,,0.020,0.004,-0.004,0,,,,,,4.27,0.15,0,0,,,,-0.026,,0,0
1493,Kepler-365,b,Transit,2,10.66490300,0.00006900,-0.00006900,0,0.098000,,,0,,,,,,,,,,,,,0.182,0.087,-0.087,0,,,,,,,,,0,1,19h42m30.38s,295.626587,+49d07m49.6s,49.130436,,,,,,,,,6012.00,200.00,0,0,0.99,,0,0,1.05,0.49,0,0,,,,,,,,,,,0.019,0.009,-0.009,0,,,,,,4.43,0.30,0,0,,,,-0.046,,0,0
1494,Kepler-365,c,Transit,2,17.78412900,0.00021500,-0.00021500,0,0.137000,,,0,,,,,,,,,,,,,0.146,0.069,-0.069,0,,,,,,,,,0,1,19h42m30.38s,295.626587,+49d07m49.6s,49.130436,,,,,,,,,6012.00,200.00,0,0,0.99,,0,0,1.05,0.49,0,0,,,,,,,,,,,0.015,0.007,-0.007,0,,,,,,4.43,0.30,0,0,,,,-0.046,,0,0
1495,Kepler-366,b,Transit,2,3.28195900,0.00002200,-0.00002200,0,0.045000,,,0,,,,,,,,,,,,,0.130,0.059,-0.059,0,,,,,,,,,0,1,19h47m24.49s,296.852051,+49d05m04.0s,49.084446,,,,,,,,,6209.00,200.00,0,0,1.05,,0,0,1.05,0.47,0,0,,,,,,,,,,,0.013,0.006,-0.006,0,,,,,,4.45,0.30,0,0,,,,-0.081,,0,0
1496,Kepler-366,c,Transit,2,12.51616000,0.00009500,-0.00009500,0,0.110000,,,0,,,,,,,,,,,,,0.160,0.072,-0.072,0,,,,,,,,,0,1,19h47m24.49s,296.852051,+49d05m04.0s,49.084446,,,,,,,,,6209.00,200.00,0,0,1.05,,0,0,1.05,0.47,0,0,,,,,,,,,,,0.016,0.007,-0.007,0,,,,,,4.45,0.30,0,0,,,,-0.081,,0,0
1497,Kepler-367,b,Transit,2,37.81572400,0.00027900,-0.00027900,0,0.201000,,,0,,,,,,,,,,,,,0.116,0.014,-0.014,0,,,,,,,,,0,1,19h49m10.18s,297.292419,+49d58m53.9s,49.981632,,,,,,,,,4710.00,100.00,0,0,0.75,,0,0,0.69,0.04,0,0,,,,,,,,,,,0.012,0.002,-0.002,0,,,,,,4.63,0.15,0,0,,,,0.247,,0,0
1498,Kepler-367,c,Transit,2,53.57863700,0.00038200,-0.00038200,0,0.253000,,,0,,,,,,,,,,,,,0.107,0.014,-0.014,0,,,,,,,,,0,1,19h49m10.18s,297.292419,+49d58m53.9s,49.981632,,,,,,,,,4710.00,100.00,0,0,0.75,,0,0,0.69,0.04,0,0,,,,,,,,,,,0.011,0.002,-0.002,0,,,,,,4.63,0.15,0,0,,,,0.247,,0,0
1499,Kepler-368,b,Transit,2,26.84768000,0.00032600,-0.00032600,0,0.186000,,,0,,,,,,,,,,,,,0.291,0.081,-0.081,0,,,,,,,,,0,1,19h27m31.21s,291.880035,+45d23m16.6s,45.387936,,,,,,,,,5502.00,206.00,0,0,0.71,,0,0,2.02,0.56,0,0,,,,,,,,,,,0.030,0.008,-0.008,0,,,,,,3.90,0.35,0,0,,,,-0.489,,0,0
